CustomerId,Recency,Frequency,Monetary,Cluster,is_high_risk,avg_hour,avg_day_of_week,weekend_rate,transaction_month,std_amount,max_amount,min_amount,log_monetary,reversal_rate,unique_products,unique_providers,avg_daily_transactions,monetary_per_transaction,negative_amount_count,positive_amount_sum,velocity_last_30_days,recency_frequency_ratio
CustomerId_4694,33.68,10,4490.0,2,0,12.8,3.1,0.3,1,599.452528006458,1000.0,-1000.0,8.409830673087738,20.0,2,4,2.5,449.0,2.0,5500.0,0.0,3.368
CustomerId_4697,0.11,39,84075.0,2,0,15.44,3.44,0.2564,2,5775.257631353083,11600.0,-10000.0,11.33947643067987,35.9,2,3,2.79,2155.77,14.0,130700.0,21.0,0.0028
CustomerId_4698,78.05,5,8100.0,0,1,12.0,3.2,0.2,11,2302.878633363035,5000.0,-250.0,8.999742789830492,40.0,2,3,1.67,1620.0,2.0,8500.0,0.0,15.61
CustomerId_470,11.74,19,128500.0,2,0,9.74,2.37,0.1053,2,11186.597165373878,26000.0,-5000.0,11.763691965388299,36.84,3,4,2.38,6763.16,7.0,141000.0,3.0,0.6179
CustomerId_4701,14.7,12,25950.0,2,0,15.58,3.42,0.1667,1,2543.0051120672174,5000.0,-250.0,10.163965423497029,41.67,2,3,2.0,2162.5,5.0,27000.0,5.0,1.225
CustomerId_4702,11.58,9,40000.0,2,0,19.89,4.0,0.0,2,6463.573143221772,10000.0,-5000.0,10.596659732783579,33.33,2,3,4.5,4444.44,3.0,51000.0,9.0,1.2867
CustomerId_4703,85.91,31,234420.0,0,1,10.48,3.87,0.6452,11,10850.337066762744,25000.0,-220.0,12.364873923115697,35.48,3,3,15.5,7561.94,11.0,235000.0,0.0,2.7713
CustomerId_4704,1.76,32,8910.46,2,0,10.81,2.31,0.0625,2,3064.018842681299,10000.0,-5000.0,9.095093367871662,65.62,4,3,2.0,278.45,21.0,32230.0,28.0,0.055
CustomerId_4706,65.1,1,130000.0,0,1,7.0,0.0,0.0,12,0.0,130000.0,130000.0,11.775297421715827,0.0,1,1,1.0,130000.0,0.0,130000.0,0.0,65.1
CustomerId_4708,0.82,51,165258.0,2,0,13.29,2.25,0.0784,2,8649.508757897247,45000.0,-5000.0,12.015269219165829,45.1,4,3,2.55,3240.35,23.0,198610.0,50.0,0.0161
CustomerId_4709,46.71,6,19000.0,0,1,16.17,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,7.785
CustomerId_471,0.95,88,106053.0,2,0,11.98,2.85,0.2045,2,3541.659908709514,30000.0,-1000.0,11.571703677339041,37.5,3,4,4.19,1205.15,33.0,107800.0,66.0,0.0108
CustomerId_4710,0.09,30,118800.0,2,0,13.9,3.47,0.0333,2,7724.9974891191105,20000.0,-5000.0,11.685205103383671,43.33,2,4,3.33,3960.0,13.0,175000.0,24.0,0.003
CustomerId_4711,0.89,293,2125422.0,2,0,14.45,3.23,0.2218,2,23860.236101554354,283000.0,-5000.0,14.569481399354604,37.54,4,4,6.66,7254.0,110.0,2207200.0,48.0,0.003
CustomerId_4712,0.09,17,49600.0,2,0,11.65,3.24,0.0588,2,6398.460292730358,11000.0,-5000.0,10.811766273800105,35.29,2,4,2.83,2917.65,6.0,75600.0,17.0,0.0053
CustomerId_4713,2.02,21,47300.0,2,0,12.19,1.52,0.0,2,2734.397382901587,10000.0,-1000.0,10.764286715905591,42.86,3,3,2.62,2252.38,9.0,49000.0,21.0,0.0962
CustomerId_4714,56.09,1,1000.0,0,1,7.0,2.0,0.0,12,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,56.09
CustomerId_4715,46.89,5,19000.0,0,1,12.0,4.0,0.0,12,6685.805860178712,10000.0,-5000.0,9.852246888342531,40.0,2,3,5.0,3800.0,2.0,25000.0,0.0,9.378
CustomerId_4716,4.52,1,10000.0,2,0,21.0,4.0,0.0,2,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,4.52
CustomerId_4717,7.59,1,10000.0,2,0,19.0,1.0,0.0,2,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,7.59
CustomerId_4719,11.94,21,100000.0,2,0,12.9,4.0,0.0,2,6268.211562357815,10000.0,-5000.0,11.51293546492023,28.57,2,3,4.2,4761.9,6.0,126000.0,8.0,0.5686
CustomerId_4721,42.68,3,900.0,0,1,17.0,1.0,0.0,1,1539.4804318340653,2000.0,-1000.0,6.803505257608338,66.67,2,2,3.0,300.0,2.0,2000.0,0.0,14.2267
CustomerId_4722,36.52,62,77510.0,2,0,15.89,2.77,0.2419,1,1879.0872321470283,10000.0,-1000.0,11.258175140753421,38.71,3,4,3.26,1250.16,24.0,79700.0,0.0,0.589
CustomerId_4725,4.76,23,100000.0,2,0,13.52,4.0,0.0,2,6109.6696507345405,11000.0,-5000.0,11.51293546492023,26.09,2,3,4.6,4347.83,6.0,126000.0,12.0,0.207
CustomerId_4727,32.84,4,14000.0,2,0,12.5,3.75,0.0,1,7681.145747868608,10000.0,-5000.0,9.546884034617925,50.0,2,3,2.0,3500.0,2.0,20000.0,0.0,8.21
CustomerId_4728,1.72,49,168437.5,2,0,12.59,2.65,0.2245,2,12657.081160362368,85000.0,-5000.0,12.034325976988052,46.94,4,3,2.88,3437.5,23.0,176872.0,48.0,0.0351
CustomerId_473,56.62,3,3000.0,0,1,18.33,1.0,0.0,12,0.0,1000.0,1000.0,8.006700845440367,0.0,1,1,3.0,1000.0,0.0,3000.0,0.0,18.8733
CustomerId_4730,2.92,5,5530.0,2,0,14.8,5.4,1.0,2,2303.406173474405,5000.0,-1000.0,8.618123909994678,40.0,2,3,2.5,1106.0,2.0,6580.0,5.0,0.584
CustomerId_4732,65.61,57,85740.0,0,1,12.09,2.82,0.1579,12,3094.062255450188,11500.0,-5000.0,11.35908640325167,36.84,3,5,5.18,1504.21,21.0,92905.0,0.0,1.1511
CustomerId_4734,48.71,4,1950.0,0,1,20.5,4.25,0.75,12,1297.674201536477,2000.0,-1000.0,7.576097340623111,50.0,2,2,2.0,487.5,2.0,3000.0,0.0,12.1775
CustomerId_4737,15.99,8,31500.0,2,0,15.88,4.5,0.75,1,5128.265510175653,15000.0,-1000.0,10.357774570341576,37.5,2,3,4.0,3937.5,3.0,33000.0,8.0,1.9988
CustomerId_4738,4.9,21,24100.0,2,0,10.48,2.57,0.0952,2,1610.4864319884994,6000.0,-250.0,10.090008612393838,38.1,2,3,2.1,1147.62,8.0,24700.0,10.0,0.2333
CustomerId_474,43.21,12,21500.0,0,1,12.75,3.67,0.3333,1,3068.448922155751,10000.0,-1000.0,9.975854724662028,41.67,2,3,2.4,1791.67,5.0,23000.0,0.0,3.6008
CustomerId_4740,48.84,7,3460.0,0,1,14.0,1.43,0.0,12,960.9519090092757,2000.0,-1000.0,8.149312843635345,42.86,2,4,3.5,494.29,3.0,4500.0,0.0,6.9771
CustomerId_4741,5.1,30,150000.0,2,0,9.57,3.93,0.0,2,6192.320048754497,10000.0,-5000.0,11.918397239722838,26.67,2,3,3.75,5000.0,8.0,186000.0,16.0,0.17
CustomerId_4742,44.41,7,10700.0,0,1,8.29,3.71,0.1429,12,2473.5024329307394,5000.0,-1000.0,9.278092474027002,42.86,2,3,2.33,1528.57,3.0,12000.0,0.0,6.3443
CustomerId_4744,64.63,2,1500.0,0,1,18.0,0.0,0.0,12,353.5533905932738,1000.0,500.0,7.313886831633462,0.0,2,1,2.0,750.0,0.0,1500.0,0.0,32.315
CustomerId_4746,74.6,8,34000.0,0,1,19.0,4.0,0.0,11,5092.010548749033,10000.0,-5000.0,10.434145214930487,25.0,2,3,8.0,4250.0,2.0,40000.0,0.0,9.325
CustomerId_4748,1.15,123,72495.0,2,0,12.24,3.26,0.3496,2,636.4858005723834,2000.0,-100.0,11.191286666906919,44.72,2,3,2.37,589.39,55.0,75600.0,27.0,0.0093
CustomerId_4749,35.12,7,5500.0,2,0,14.14,1.43,0.0,1,906.3269671749657,2000.0,-1000.0,8.612685172875459,14.29,2,2,3.5,785.71,1.0,6500.0,0.0,5.0171
CustomerId_4750,55.59,1,10000.0,0,1,19.0,2.0,0.0,12,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,55.59
CustomerId_4753,5.59,44,16525.0,2,0,16.43,3.2,0.3636,2,1103.8137987087648,5000.0,-2000.0,9.71269017726113,38.64,3,3,4.4,375.57,17.0,24745.0,44.0,0.127
CustomerId_4754,50.2,3,-430.0,0,1,5.0,1.0,0.0,12,805.9983457385836,600.0,-1000.0,6.066108090103747,66.67,2,2,3.0,-143.33,2.0,600.0,0.0,16.7333
CustomerId_4755,49.01,1,5000.0,0,1,9.0,2.0,0.0,12,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,49.01
CustomerId_4756,76.87,2,10000.0,0,1,12.5,2.0,0.0,11,0.0,5000.0,5000.0,9.210440366976517,0.0,1,2,2.0,5000.0,0.0,10000.0,0.0,38.435
CustomerId_4757,2.73,16,11770.0,2,0,13.25,4.19,0.5,2,960.9437635297221,2000.0,-1000.0,9.37339415841248,43.75,2,3,3.2,735.62,7.0,13000.0,11.0,0.1706
CustomerId_4759,1.74,47,18795.0,2,0,11.51,3.02,0.234,2,482.65061780900623,2000.0,-50.0,9.841399360222706,46.81,2,4,2.47,399.89,22.0,19550.0,24.0,0.037
CustomerId_476,11.7,5,20000.0,2,0,17.0,4.0,0.0,2,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,2.34
CustomerId_4763,62.58,1,5000.0,0,1,20.0,2.0,0.0,12,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,62.58
CustomerId_4766,19.54,10,18475.0,2,0,14.7,5.0,0.9,1,2537.39942329412,5000.0,-1000.0,9.824227871550496,50.0,2,3,3.33,1847.5,5.0,20400.0,10.0,1.954
CustomerId_4768,43.01,33,24990.0,0,1,14.88,2.03,0.0909,1,957.7537938037387,3000.0,-1000.0,10.126271039034782,39.39,4,3,4.12,757.27,13.0,26500.0,0.0,1.3033
CustomerId_4769,67.95,1,130000.0,0,1,11.0,4.0,0.0,12,0.0,130000.0,130000.0,11.775297421715827,0.0,1,1,1.0,130000.0,0.0,130000.0,0.0,67.95
CustomerId_4770,67.65,6,19000.0,0,1,18.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,11.275
CustomerId_4772,82.59,1,500.0,0,1,19.0,3.0,0.0,11,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,82.59
CustomerId_4773,53.05,4,16000.0,0,1,10.5,3.25,0.25,12,1154.7005383792514,5000.0,3000.0,9.680406499268875,0.0,1,1,1.33,4000.0,0.0,16000.0,0.0,13.2625
CustomerId_4774,5.16,78,510000.0,2,0,8.22,3.99,0.0,2,8760.688918667889,20000.0,-5000.0,13.1421679654829,35.9,2,4,5.57,6538.46,28.0,622100.0,21.0,0.0662
CustomerId_4775,1.07,88,188110.0,2,0,10.35,2.75,0.1705,2,5854.37433356572,30000.0,-13000.0,12.144787493111425,31.82,4,3,3.14,2137.61,28.0,230360.0,29.0,0.0122
CustomerId_4776,84.15,4,1440.0,0,1,6.5,1.0,0.0,11,494.70529947973404,1000.0,-50.0,7.273092595999522,50.0,2,3,2.0,360.0,2.0,1500.0,0.0,21.0375
CustomerId_4777,37.13,10,8000.0,0,1,14.3,4.0,0.7,1,752.772652709081,2000.0,-1000.0,8.987321812850125,10.0,2,2,3.33,800.0,1.0,9000.0,0.0,3.713
CustomerId_4779,25.78,5,20000.0,2,0,15.0,4.0,0.0,1,6745.368781616021,10000.0,-5000.0,9.90353755128617,40.0,2,3,5.0,4000.0,2.0,26000.0,5.0,5.156
CustomerId_478,46.86,5,19200.0,0,1,13.0,4.0,0.0,12,6732.235884162112,10100.0,-5000.0,9.862717639992917,40.0,2,3,5.0,3840.0,2.0,25200.0,0.0,9.372
CustomerId_4781,55.86,18,-7776.0,0,1,12.72,2.89,0.1111,12,3181.996062407443,1108.0,-13000.0,8.958925938694943,38.89,3,4,2.25,-432.0,7.0,6620.0,0.0,3.1033
CustomerId_4782,0.02,73,88810.0,2,0,11.44,2.41,0.1644,2,1664.6865063379234,10000.0,-1000.0,11.3942657951824,31.51,3,4,3.84,1216.58,23.0,91000.0,52.0,0.0003
CustomerId_4784,5.18,1,1000.0,2,0,5.0,4.0,0.0,2,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,5.18
CustomerId_4785,0.63,122,135025.0,2,0,11.3,2.48,0.2049,2,1295.1005771803475,7000.0,-140.0,11.813222631469587,26.23,2,3,4.69,1106.76,32.0,136960.0,63.0,0.0052
CustomerId_4786,28.65,1,500.0,2,0,18.0,1.0,0.0,1,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,1.0,28.65
CustomerId_4787,14.06,7,7425.0,2,0,10.29,2.0,0.0,1,1181.7939349827045,2000.0,-1000.0,8.912742634737025,28.57,2,4,3.5,1060.71,2.0,8500.0,7.0,2.0086
CustomerId_4788,53.53,6,19000.0,0,1,21.0,4.0,0.0,12,7626.707459098367,10000.0,-5000.0,9.852246888342531,50.0,2,3,6.0,3166.67,3.0,30000.0,0.0,8.9217
CustomerId_4789,82.12,1,500.0,0,1,7.0,4.0,0.0,11,0.0,500.0,500.0,6.2166061010848646,0.0,1,1,1.0,500.0,0.0,500.0,0.0,82.12
CustomerId_4790,37.59,1,10000.0,0,1,19.0,6.0,1.0,1,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,37.59
CustomerId_4791,5.61,49,51340.0,2,0,14.73,4.78,0.6939,2,2008.7016591425859,10000.0,-1000.0,10.846244932225309,32.65,3,3,6.12,1047.76,16.0,53035.0,31.0,0.1145
CustomerId_4792,74.86,1,10000.0,0,1,13.0,4.0,0.0,11,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,0.0,74.86
CustomerId_4794,45.65,40,38435.0,0,1,16.2,5.0,1.0,12,3184.8654295726815,20000.0,-1000.0,10.556749799397158,50.0,4,3,40.0,960.88,20.0,40000.0,0.0,1.1412
CustomerId_4796,62.47,4,1490.0,0,1,16.75,1.5,0.0,12,255.0,500.0,-10.0,7.307202314764738,25.0,2,3,2.0,372.5,1.0,1500.0,0.0,15.6175
CustomerId_4799,14.62,6,2980.0,2,0,18.83,1.0,0.0,1,839.08680520353,1000.0,-1000.0,8.000014093678072,33.33,3,2,6.0,496.67,2.0,4000.0,6.0,2.4367
CustomerId_480,0.65,13,60000.0,2,0,13.69,3.85,0.0769,2,9197.26826779254,21000.0,-5000.0,11.002116507732017,46.15,2,4,2.6,4615.38,6.0,86000.0,13.0,0.05
CustomerId_4801,2.68,249,204970.0,2,0,15.31,2.83,0.249,2,885.8433961355724,5000.0,-250.0,12.230623784699018,39.76,2,4,3.83,823.17,99.0,212000.0,72.0,0.0108
CustomerId_4803,54.06,8,21000.0,0,1,14.12,3.12,0.0,12,2875.388172552906,5000.0,-2000.0,9.952325334619427,25.0,3,3,4.0,2625.0,2.0,24000.0,0.0,6.7575
CustomerId_4805,11.93,17,80000.0,2,0,11.41,4.0,0.0,2,6302.427170169769,10000.0,-5000.0,11.289794413577894,29.41,2,3,4.25,4705.88,5.0,101000.0,12.0,0.7018
CustomerId_4806,14.98,24,68912.5,2,0,12.08,2.83,0.0833,1,10091.91553808334,50000.0,-1000.0,11.140607373948104,37.5,3,3,3.0,2871.35,9.0,70650.0,7.0,0.6242
CustomerId_4808,59.9,3,74000.0,0,1,12.0,5.0,1.0,12,47961.7903474561,80000.0,-5000.0,11.211833885608513,66.67,2,2,3.0,24666.67,2.0,80000.0,0.0,19.9667
CustomerId_4809,2.96,40,153484.0,2,0,13.88,3.0,0.125,2,7901.676994352334,26000.0,-5000.0,11.941358121364784,30.0,4,3,1.82,3837.1,12.0,185096.0,22.0,0.074
CustomerId_4812,3.19,62,324446.0,2,0,13.63,3.02,0.2581,2,14398.86772301621,100000.0,-5000.0,12.689877473589553,51.61,5,3,2.48,5233.0,32.0,364500.0,19.0,0.0515
CustomerId_4813,0.78,122,190426.0,2,0,13.66,1.47,0.1803,2,3763.518425799967,20000.0,-10000.0,12.157024198008468,41.8,3,5,6.42,1560.87,51.0,203885.0,23.0,0.0064
CustomerId_4814,19.96,81,173664.0,2,0,13.28,3.21,0.2346,1,5863.301987788111,30000.0,-5000.0,12.06488343509236,29.63,5,5,2.31,2144.0,24.0,197100.0,8.0,0.2464
CustomerId_4815,53.84,7,39000.0,0,1,13.0,4.0,0.0,12,9431.456989902512,20000.0,-5000.0,10.571342565808699,42.86,2,3,7.0,5571.43,3.0,50000.0,0.0,7.6914
CustomerId_4816,20.74,19,12160.0,2,0,12.05,2.32,0.2632,1,3071.6838487491946,3640.0,-10000.0,9.405989388981,21.05,3,3,3.17,640.0,4.0,26710.0,3.0,1.0916
CustomerId_4817,1.88,186,404694.0,2,0,10.48,2.84,0.2043,2,3746.9188383481514,15000.0,-6000.0,12.910888975956897,44.62,4,4,3.26,2175.77,83.0,486984.0,93.0,0.0101
CustomerId_4818,50.19,16,111152.0,0,1,7.94,2.81,0.1875,12,7475.59588706256,16000.0,-5000.0,11.61866290958141,31.25,4,4,2.67,6947.0,5.0,118000.0,0.0,3.1369
CustomerId_482,11.7,1,10000.0,2,0,17.0,4.0,0.0,2,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,11.7
CustomerId_4822,3.98,16,7480.0,2,0,15.31,4.5,0.4375,2,567.7851706411501,1040.0,-1000.0,8.920121751872404,31.25,2,4,5.33,467.5,5.0,8540.0,16.0,0.2488
CustomerId_4823,87.09,2,2500.0,0,1,7.0,6.0,1.0,11,1060.6601717798212,2000.0,500.0,7.824445930877619,0.0,2,1,2.0,1250.0,0.0,2500.0,0.0,43.545
CustomerId_4824,11.64,92,553000.0,2,0,9.53,4.05,0.0543,2,8069.321315221889,50000.0,-5000.0,13.223115088821102,23.91,4,4,15.33,6010.87,22.0,659000.0,18.0,0.1265
CustomerId_4825,15.55,1,1000.0,2,0,20.0,0.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,1.0,15.55
CustomerId_4826,11.8,1,10000.0,2,0,14.0,4.0,0.0,2,0.0,10000.0,10000.0,9.210440366976517,0.0,1,1,1.0,10000.0,0.0,10000.0,1.0,11.8
CustomerId_4827,5.21,100,105250.0,2,0,14.23,3.52,0.29,2,1892.7519353810965,9400.0,-58.0,11.56410325268714,42.0,3,3,4.76,1052.5,42.0,106851.0,70.0,0.0521
CustomerId_4828,19.44,11,10550.0,2,0,19.0,2.09,0.0,1,1301.3105282403162,3000.0,-1000.0,9.263975921142093,45.45,2,3,3.67,959.09,5.0,12000.0,11.0,1.7673
CustomerId_483,1.26,84,93160.0,2,0,11.49,2.98,0.2738,2,1704.73940279447,10000.0,-150.0,11.44208445816136,41.67,2,3,3.82,1109.05,35.0,95400.0,13.0,0.015
CustomerId_4830,15.94,1,2000.0,2,0,11.0,0.0,0.0,1,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,1.0,15.94
CustomerId_4831,54.86,1,1000.0,0,1,13.0,3.0,0.0,12,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,54.86
CustomerId_4832,4.85,21,81000.0,2,0,11.57,4.0,0.0,2,5839.826318356688,10000.0,-5000.0,11.302216779257382,23.81,2,3,5.25,3857.14,5.0,102000.0,15.0,0.231
CustomerId_4833,4.78,47,201511.3,2,0,12.89,3.7,0.1489,2,8715.923102461931,35375.0,-9500.0,12.213605700689499,34.04,2,5,4.27,4287.47,16.0,238213.0,26.0,0.1017
CustomerId_4834,4.19,77,295554.0,2,0,14.04,3.58,0.1299,2,7681.774414515334,30000.0,-5000.0,12.596610223720647,33.77,4,3,4.81,3838.36,26.0,421554.0,29.0,0.0544
CustomerId_4835,61.18,10,39000.0,0,1,12.1,4.0,0.0,12,6779.70828608757,10700.0,-5000.0,10.571342565808699,50.0,2,3,5.0,3900.0,5.0,50700.0,0.0,6.118
CustomerId_4836,82.56,1,2000.0,0,1,20.0,3.0,0.0,11,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,0.0,82.56
CustomerId_4837,11.96,12,40000.0,2,0,10.0,4.0,0.0,2,5698.218754110531,10000.0,-5000.0,10.596659732783579,25.0,2,3,6.0,3333.33,3.0,51000.0,6.0,0.9967
CustomerId_4838,29.15,1,2000.0,2,0,6.0,1.0,0.0,1,0.0,2000.0,2000.0,7.601402334583733,0.0,1,1,1.0,2000.0,0.0,2000.0,1.0,29.15
CustomerId_4839,13.82,17,10939.0,2,0,12.71,4.35,0.7059,1,1276.6345462605507,5000.0,-1000.0,9.300181075975972,47.06,2,3,4.25,643.47,8.0,12100.0,17.0,0.8129
CustomerId_4840,0.02,434,925566.2,2,0,14.66,2.89,0.1636,2,7530.796930447946,100000.0,-5000.0,13.738162017760079,41.94,5,5,24.11,2132.64,182.0,972984.0,306.0,0.0
CustomerId_4841,5.1,137,183992.0,2,0,14.8,3.53,0.6058,2,3521.628305069116,25000.0,-5000.0,12.12265299238919,43.07,2,4,22.83,1343.01,59.0,197800.0,137.0,0.0372
CustomerId_4843,6.61,38,42729.0,2,0,10.47,3.26,0.3947,2,1392.2238616468376,5000.0,-1000.0,10.66265652863807,26.32,4,3,5.43,1124.45,10.0,44920.0,38.0,0.1739
CustomerId_4845,38.87,2,1200.0,0,1,11.5,5.0,1.0,1,0.0,600.0,600.0,7.0909098220799835,0.0,1,2,2.0,600.0,0.0,1200.0,0.0,19.435
CustomerId_4846,4.95,184,737132.0,2,0,11.17,3.58,0.2337,2,8199.221329062053,32200.0,-5000.0,13.510523616220002,20.65,4,4,4.49,4006.15,38.0,900128.0,19.0,0.0269
CustomerId_4847,12.06,26,100000.0,2,0,9.73,4.0,0.0,2,5801.3261083466605,10000.0,-5000.0,11.51293546492023,23.08,2,3,4.33,3846.15,6.0,126000.0,13.0,0.4638
CustomerId_4848,62.9,6,34960.0,0,1,9.33,3.33,0.0,12,13347.668960034433,33000.0,-1000.0,10.461988433479375,33.33,3,3,3.0,5826.67,2.0,36000.0,0.0,10.4833
CustomerId_485,42.89,23,14340.0,0,1,11.35,2.48,0.2174,1,667.5045706050679,2000.0,-75.0,9.570877846729212,43.48,2,4,2.56,623.48,10.0,14900.0,0.0,1.8648
CustomerId_4851,54.58,6,-8920.0,0,1,18.17,2.83,0.0,12,11093.736370883647,15120.0,-14000.0,9.096163326913784,50.0,2,3,3.0,-1486.67,3.0,19120.0,0.0,9.0967
CustomerId_4854,34.03,13,50000.0,2,0,9.46,3.92,0.0,1,9397.217264046432,25000.0,-5000.0,10.819798284210286,46.15,4,3,6.5,3846.15,6.0,76000.0,0.0,2.6177
CustomerId_4855,83.61,4,1425.0,0,1,17.0,2.25,0.25,11,498.48729505708906,1000.0,-50.0,7.262628600974241,50.0,2,2,1.33,356.25,2.0,1500.0,0.0,20.9025
CustomerId_4856,63.78,9,4945.0,0,1,14.78,1.89,0.3333,12,472.24493409435087,1000.0,-25.0,8.506334448081361,33.33,3,4,3.0,549.44,3.0,5000.0,0.0,7.0867
CustomerId_4857,12.06,6,20000.0,2,0,8.0,4.0,0.0,2,6088.2400303098,10000.0,-5000.0,9.90353755128617,33.33,2,3,6.0,3333.33,2.0,26000.0,6.0,2.01
CustomerId_4858,35.01,71,195144.0,2,0,12.11,3.2,0.2254,1,7461.487951710512,50000.0,-5000.0,12.181498150963593,39.44,5,3,2.96,2748.51,28.0,208600.0,0.0,0.4931
CustomerId_4859,66.2,1,200000.0,0,1,5.0,6.0,1.0,12,0.0,200000.0,200000.0,12.206077645517674,0.0,1,1,1.0,200000.0,0.0,200000.0,0.0,66.2
CustomerId_4861,0.62,75,76735.0,2,0,14.24,2.56,0.1467,2,1720.0773421747822,10000.0,-5000.0,11.248126238387187,36.0,2,4,3.26,1023.13,27.0,84700.0,37.0,0.0083
CustomerId_4863,32.65,3,-510.0,2,0,18.0,4.0,0.0,1,762.6925986267338,500.0,-1000.0,6.236369590203704,66.67,2,2,3.0,-170.0,2.0,500.0,0.0,10.8833
CustomerId_4864,36.69,30,100600.0,2,0,15.0,0.6,0.1,1,3178.563255279985,10000.0,-1000.0,11.518917476956224,3.33,2,3,15.0,3353.33,1.0,101600.0,0.0,1.223
CustomerId_4865,82.2,3,3000.0,0,1,11.0,3.33,0.0,11,7937.253933193771,10000.0,-5000.0,8.006700845440367,66.67,2,2,1.5,1000.0,2.0,10000.0,0.0,27.4
CustomerId_4866,18.73,4,10000.0,2,0,16.0,4.0,0.0,1,6757.711644237764,10000.0,-5000.0,9.210440366976517,50.0,2,3,4.0,2500.0,2.0,16000.0,4.0,4.6825
CustomerId_4867,4.65,48,133930.0,2,0,16.69,3.29,0.2708,2,4930.42978558334,16000.0,-5000.0,11.805080020940316,33.33,2,3,2.4,2790.21,16.0,159619.0,13.0,0.0969
CustomerId_4868,35.26,1,1000.0,2,0,3.0,2.0,0.0,1,0.0,1000.0,1000.0,6.90875477931522,0.0,1,1,1.0,1000.0,0.0,1000.0,0.0,35.26
CustomerId_487,30.01,1,5000.0,2,0,9.0,0.0,0.0,1,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,0.0,30.01
CustomerId_4870,7.12,17,12873.0,2,0,11.12,3.29,0.4118,2,945.0753626967908,2500.0,-1000.0,9.462965052612562,41.18,2,3,2.83,757.24,7.0,14150.0,2.0,0.4188
CustomerId_4872,88.86,7,20000.0,0,1,13.0,4.0,0.0,11,7160.506765785306,10700.0,-5000.0,9.90353755128617,57.14,2,3,7.0,2857.14,4.0,30700.0,0.0,12.6943
CustomerId_4873,3.64,194,875234.0,2,0,11.12,3.3,0.3711,2,13454.37190249187,105000.0,-10000.0,13.682247700709473,32.47,5,3,4.41,4511.52,63.0,925651.0,52.0,0.0188
CustomerId_4875,60.87,2,10000.0,0,1,13.0,4.0,0.0,12,0.0,5000.0,5000.0,9.210440366976517,0.0,2,1,2.0,5000.0,0.0,10000.0,0.0,30.435
CustomerId_4876,11.11,1,5000.0,2,0,7.0,5.0,1.0,2,0.0,5000.0,5000.0,8.517393171418904,0.0,1,1,1.0,5000.0,0.0,5000.0,1.0,11.11
CustomerId_4877,4.85,15,91255.0,2,0,15.47,3.8,0.1333,2,12511.11683758926,37000.0,-5000.0,11.421424022707734,40.0,3,3,1.88,6083.67,6.0,113000.0,2.0,0.3233
CustomerId_4878,48.62,205,50804960.0,2,0,13.56,3.4,0.3317,12,481438.10289510206,3000000.0,-12000.0,17.743504565260842,7.8,2,5,10.25,247829.07,16.0,50858900.0,0.0,0.2372
CustomerId_4879,13.78,8,1955.0,2,0,9.75,3.5,0.0,1,600.389382579577,1000.0,-1000.0,7.578656850594762,37.5,2,3,4.0,244.38,3.0,3000.0,8.0,1.7225
CustomerId_488,0.69,11,66552.0,2,0,10.91,3.0,0.3636,2,7335.23335440914,18000.0,-1000.0,11.105753901695289,45.45,3,3,2.75,6050.18,5.0,69000.0,7.0,0.0627
